urlsave,probcharg,kilowatt,connector,usernames,usercars,dates,comments,X,name,url_location
https://www.plugshare.com/location/9136,"", Kilowatts,"",Eli & Rob,Chevrolet Volt Plug-In Hybrid 2019,"Aug 22, 2018","Aug 22, 2018check_circlecancelaccess_timeinfoEli & Rob solarpowerChevrolet Volt Plug-In Hybrid 2019   Volts  Amps  Kilowatts Within a stone's throw of great places to refuel the human body or read a book. Just one charger here, but it was wide open. Win-win.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,"",Troy (WAR EGL),Tesla Model S,"Jul 8, 2018","Jul 8, 2018check_circlecancelaccess_timeinfoTroy (WAR EGL) solarpowerTesla Model S   Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,"",Stuart U,Nissan LEAF 2010,"Jun 29, 2018","Jun 29, 2018check_circlecancelaccess_timeinfoStuart U solarpowerNissan LEAF 2010   Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,"",James,Ford Focus Electric 2017,"Feb 15, 2018","Feb 15, 2018check_circlecancelaccess_timeinfoJames solarpowerFord Focus Electric 2017   Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,J-1772,Austin,CODA Sedan,"Dec 14, 2017","Dec 14, 2017check_circlecancelaccess_timeinfoAustin solarpowerCODA Sedan J-1772 0 Volts 0 Amps  Kilowatts Works fine.

OK to unplug the black sedan after 12:30PM.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,"",A LEAF EZ-Charge® App user,"","Dec 5, 2017","Dec 5, 2017check_circlecancelaccess_timeinfoA LEAF EZ-Charge® App user solarpower   Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,J-1772,PlugSharer,"","Aug 15, 2017","Aug 15, 2017check_circlecancelaccess_timeinfoPlugSharer solarpower J-1772 0 Volts 0 Amps  Kilowatts Just one L2 EV Plug, but it works! Free! No input on keypad necessary!(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,"",Stuart U,Nissan LEAF 2010,"Jul 14, 2017","Jul 14, 2017check_circlecancelaccess_timeinfoStuart U solarpowerNissan LEAF 2010   Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,"",Stuart U,Nissan LEAF 2010,"Jul 14, 2017","Jul 14, 2017check_circlecancelaccess_timeinfoStuart U solarpowerNissan LEAF 2010   Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9151,"", Kilowatts,Wall,punisher,Tesla Model 3,"Sep 16, 2018","Sep 16, 2018check_circlecancelaccess_timeinfopunisher solarpowerTesla Model 3 Wall  Volts  Amps  Kilowatts No charger here either!!!!!(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334496,"Killingly Commons - Stop & Shop | Killingly, CT | EV Station",https://www.plugshare.com/location/9151
https://www.plugshare.com/location/9151,"", Kilowatts,Wall,PlugSharer,"","Jul 8, 2012","Jul 8, 2012check_circlecancelaccess_timeinfoPlugSharer solarpower Wall  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334496,"Killingly Commons - Stop & Shop | Killingly, CT | EV Station",https://www.plugshare.com/location/9151
https://www.plugshare.com/location/9336,Broken Hardware, Kilowatts,J-1772,asp,Tesla Model 3,"May 10, 2025","May 10, 2025check_circlecancelaccess_timeinfoasp solarpowerTesla Model 3Broken Hardware J-1772  Volts  Amps  Kilowatts Out of order(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"", Kilowatts,J-1772,Iain Paine,Tesla Model Y,"Apr 21, 2025","Apr 21, 2025check_circlecancelaccess_timeinfoIain Paine solarpowerTesla Model Y J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"", Kilowatts,J-1772,LexusRz,Lexus RZ 450e 2025,"Feb 27, 2025","Feb 27, 2025check_circlecancelaccess_timeinfoLexusRz solarpowerLexus RZ 450e 2025 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"", Kilowatts,J-1772,LexusRz,Lexus RZ 450e 2025,"Feb 27, 2025","Feb 27, 2025check_circlecancelaccess_timeinfoLexusRz solarpowerLexus RZ 450e 2025 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"", Kilowatts,J-1772,LexusRz,Lexus RZ 450e 2025,"Feb 27, 2025","Feb 27, 2025check_circlecancelaccess_timeinfoLexusRz solarpowerLexus RZ 450e 2025 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"",7 Kilowatts,J-1772,asp,Tesla Model 3,"Nov 14, 2024","Nov 14, 2024check_circlecancelaccess_timeinfoasp solarpowerTesla Model 3 J-1772  Volts  Amps 7 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"",7 Kilowatts,J-1772,asp,Tesla Model 3,"Nov 11, 2024","Nov 11, 2024check_circlecancelaccess_timeinfoasp solarpowerTesla Model 3 J-1772  Volts  Amps 7 Kilowatts Good, reliable plug. 
Power is free though parking is charged on weekdays(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"",8 Kilowatts,J-1772,asp,Tesla Model 3,"Nov 9, 2024","Nov 9, 2024check_circlecancelaccess_timeinfoasp solarpowerTesla Model 3 J-1772  Volts  Amps 8 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"",7 Kilowatts,J-1772,Em,Tesla Model S,"Aug 1, 2024","Aug 1, 2024check_circlecancelaccess_timeinfoEm solarpowerTesla Model S J-1772  Volts  Amps 7 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"",7 Kilowatts,J-1772,r,Polestar 2 2021,"Jul 8, 2024","Jul 8, 2024check_circlecancelaccess_timeinfor solarpowerPolestar 2 2021 J-1772  Volts  Amps 7 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"", Kilowatts,J-1772,R+M w. VA plate,Audi e-tron 2019,"Sep 16, 2023","Sep 16, 2023check_circlecancelaccess_timeinfoR+M w. VA plate solarpowerAudi e-tron 2019 J-1772  Volts  Amps  Kilowatts Not operable(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"", Kilowatts,J-1772,JP,Audi e-tron GT 2023,"May 27, 2023","May 27, 2023check_circlecancelaccess_timeinfoJP solarpowerAudi e-tron GT 2023 J-1772  Volts  Amps  Kilowatts Works great(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"", Kilowatts,J-1772,Sebastian,BMW X5 xDrive45e Plug-In Hybrid 2023,"Jan 22, 2023","Jan 22, 2023check_circlecancelaccess_timeinfoSebastian solarpowerBMW X5 xDrive45e Plug-In Hybrid 2023 J-1772  Volts  Amps  Kilowatts Works(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"", Kilowatts,J-1772,Mike T,Subaru Solterra 2023,"Jan 17, 2023","Jan 17, 2023check_circlecancelaccess_timeinfoMike T solarpowerSubaru Solterra 2023 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"", Kilowatts,J-1772,Brian Foster,Tesla Model 3,"Apr 2, 2022","Apr 2, 2022check_circlecancelaccess_timeinfoBrian Foster solarpowerTesla Model 3 J-1772  Volts  Amps  Kilowatts Broken(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"", Kilowatts,J-1772,timothy kaneshiro,Jeep Wrangler 4xe Plug-In Hybrid 2021,"Dec 14, 2021","Dec 14, 2021check_circlecancelaccess_timeinfotimothy kaneshiro solarpowerJeep Wrangler 4xe Plug-In Hybrid 2021 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"", Kilowatts,J-1772,timothy kaneshiro,Jeep Wrangler 4xe Plug-In Hybrid 2021,"Dec 14, 2021","Dec 14, 2021check_circlecancelaccess_timeinfotimothy kaneshiro solarpowerJeep Wrangler 4xe Plug-In Hybrid 2021 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"", Kilowatts,J-1772,Bridget,Fiat 500e 2013,"Sep 18, 2021","Sep 18, 2021check_circlecancelaccess_timeinfoBridget solarpowerFiat 500e 2013 J-1772  Volts  Amps  Kilowatts Confirm that LED lights not working but charger was free (no parking fees after hours).(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"",7 Kilowatts,J-1772,Corey P.,Kia Niro EV 2020,"May 31, 2021","May 31, 2021check_circlecancelaccess_timeinfoCorey P. solarpowerKia Niro EV 2020 J-1772  Volts  Amps 7 Kilowatts Works great and no app needed,
Plug and started to charge right away.

Wish they had more than one plug(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"", Kilowatts,J-1772,stunnaman,Hyundai Ioniq Electric,"May 9, 2021","May 9, 2021check_circlecancelaccess_timeinfostunnaman solarpowerHyundai Ioniq Electric J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"", Kilowatts,J-1772,skelly,Chevrolet Volt Plug-In Hybrid 2019,"Jul 21, 2020","Jul 21, 2020check_circlecancelaccess_timeinfoskelly solarpowerChevrolet Volt Plug-In Hybrid 2019 J-1772  Volts  Amps  Kilowatts Works well but the LEDs indicators are not working(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"", Kilowatts,J-1772,SergeyB,Tesla Model 3,"Feb 19, 2020","Feb 19, 2020check_circlecancelaccess_timeinfoSergeyB solarpowerTesla Model 3 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"", Kilowatts,J-1772,SergeyB,Tesla Model 3,"Feb 9, 2020","Feb 9, 2020check_circlecancelaccess_timeinfoSergeyB solarpowerTesla Model 3 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
https://www.plugshare.com/location/9336,"",7 Kilowatts,J-1772,SergeyB,Tesla Model 3,"Feb 1, 2020","Feb 1, 2020check_circlecancelaccess_timeinfoSergeyB solarpowerTesla Model 3 J-1772  Volts  Amps 7 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",335444,"Morse Court Public Parking Lot | New Canaan, CT | EV Station",https://www.plugshare.com/location/9336
